Occupation(691),Total - Industry - North American Industry Classification System (NAICS) 2007,"11 Agriculture, forestry, fishing and hunting",111-112 Farms (111 to 112),1110 Farms (except aquaculture) (1111 to 1124 and 1129),1125 Aquaculture,113 Forestry and logging,1131 Timber tract operations,1132 Forest nurseries and gathering of forest products,1133 Logging,"114 Fishing, hunting and trapping",1141 Fishing,1142 Hunting and trapping,115 Support activities for agriculture and forestry,1150 Support activities for farms (1151 and 1152),1153 Support activities for forestry,"21 Mining, quarrying, and oil and gas extraction",211 Oil and gas extraction,2111 Oil and gas extraction,212 Mining and quarrying (except oil and gas),2121 Coal mining,2122 Metal ore mining,2123 Non-metallic mineral mining and quarrying,213 Support activities for mining and oil and gas extraction,2131 Support activities for mining and oil and gas extraction,22 Utilities,221 Utilities,"2211 Electric power generation, transmission and distribution",2212 Natural gas distribution,"2213 Water, sewage and other systems",23 Construction,236 Construction of buildings,2361 Residential building construction,2362 Non-residential building construction,237 Heavy and civil engineering construction,2371 Utility system construction,2372 Land subdivision,"2373 Highway, street and bridge construction",2379 Other heavy and civil engineering construction,238 Specialty trade contractors,"2381 Foundation, structure, and building exterior contractors",2382 Building equipment contractors,2383 Building finishing contractors,2389 Other specialty trade contractors,31-33 Manufacturing,311 Food manufacturing,3111 Animal food manufacturing,3112 Grain and oilseed milling,3113 Sugar and confectionery product manufacturing,3114 Fruit and vegetable preserving and specialty food manufacturing,3115 Dairy product manufacturing,3116 Meat product manufacturing,3117 Seafood product preparation and packaging,3118 Bakeries and tortilla manufacturing,3119 Other food manufacturing,312 Beverage and tobacco product manufacturing,3121 Beverage manufacturing,3122 Tobacco manufacturing,313 Textile mills,"3131 Fibre, yarn and thread mills",3132 Fabric mills,3133 Textile and fabric finishing and fabric coating,314 Textile product mills,3141 Textile furnishings mills,3149 Other textile product mills,315 Clothing manufacturing,3151 Clothing knitting mills,3152 Cut and sew clothing manufacturing,3159 Clothing accessories and other clothing manufacturing,316 Leather and allied product manufacturing,3161 Leather and hide tanning and finishing,3162 Footwear manufacturing,3169 Other leather and allied product manufacturing,321 Wood product manufacturing,3211 Sawmills and wood preservations,"3212 Veneer, plywood and engineered wood product manufacturing",3219 Other wood product manufacturing,322 Paper manufacturing,"3221 Pulp, paper and paperboard mills",3222 Converted paper product manufacturing,323 Printing and related support activities,3231 Printing and related support activities,324 Petroleum and coal product manufacturing,3241 Petroleum and coal product manufacturing,325 Chemical manufacturing,3251 Basic chemical manufacturing,"3252 Resin, synthetic rubber, and artificial and synthetic fibres and filaments manufacturing","3253 Pesticide, fertilizer and other agricultural chemical manufacturing",3254 Pharmaceutical and medicine manufacturing,"3255 Paint, coating and adhesive manufacturing","3256 Soap, cleaning compound and toilet preparation manufacturing",3259 Other chemical product manufacturing,326 Plastics and rubber products manufacturing,3261 Plastic product manufacturing,3262 Rubber product manufacturing,327 Non-metallic mineral product manufacturing,3271 Clay product and refractory manufacturing,3272 Glass and glass product manufacturing,3273 Cement and concrete product manufacturing,3274 Lime and gypsum product manufacturing,3279 Other non-metallic mineral product manufacturing,331 Primary metal manufacturing,3311 Iron and steel mills and ferro-alloy manufacturing,3312 Steel product manufacturing from purchased steel,3313 Alumina and aluminum production and processing,3314 Non-ferrous metal (except aluminum) production and processing,3315 Foundries,332 Fabricated metal product manufacturing,3321 Forging and stamping,3322 Cutlery and hand tool manufacturing,3323 Architectural and structural manufacturing,"3324 Boiler, tank and shipping container manufacturing",3325 Hardware manufacturing,3326 Spring and wire product manufacturing,"3327 Machine shops, turned product, and screw, nut and bolt manufacturing","3328 Coating, engraving, heat treating and allied activities",3329 Other fabricated metal product manufacturing,333 Machinery manufacturing,"3331 Agricultural, construction and mining machinery manufacturing",3332 Industrial machinery manufacturing,3333 Commercial and service industry machinery manufacturing,"3334 Ventilation, heating, air-conditioning and commercial refrigeration equipment manufacturing",3335 Metalworking machinery manufacturing,"3336 Engine, turbine and power transmission equipment manufacturing",3339 Other general-purpose machinery manufacturing,334 Computer and electronic product manufacturing,3341 Computer and peripheral equipment manufacturing,3342 Communications equipment manufacturing,3343 Audio and video equipment manufacturing,3344 Semiconductor and other electronic component manufacturing,"3345 Navigational, measuring, medical and control instruments manufacturing",3346 Manufacturing and reproducing magnetic and optical media,"335 Electrical equipment, appliance and component manufacturing",3351 Electric lighting equipment manufacturing,3352 Household appliance manufacturing,3353 Electrical equipment manufacturing,3359 Other electrical equipment and component manufacturing,336 Transportation equipment manufacturing,3361 Motor vehicle manufacturing,3362 Motor vehicle body and trailer manufacturing,3363 Motor vehicle parts manufacturing,3364 Aerospace product and parts manufacturing,3365 Railroad rolling stock manufacturing,3366 Ship and boat building,3369 Other transportation equipment manufacturing,337 Furniture and related product manufacturing,3371 Household and institutional furniture and kitchen cabinet manufacturing,3372 Office furniture (including fixtures) manufacturing,3379 Other furniture-related product manufacturing,339 Miscellaneous manufacturing,3391 Medical equipment and supplies manufacturing,3399 Other miscellaneous manufacturing,41 Wholesale trade,411 Farm product wholesaler-distributors,4111 Farm product wholesaler-distributors,412 Petroleum product wholesaler-distributors,4121 Petroleum product wholesaler-distributors,"413 Food, beverage and tobacco wholesaler-distributors",4131 Food wholesaler-distributors,4132 Beverage wholesaler-distributors,4133 Cigarette and tobacco product wholesaler-distributors,414 Personal and household goods wholesaler-distributors,"4141 Textile, clothing and footwear wholesaler-distributors",4142 Home entertainment equipment and household appliance wholesaler-distributors,4143 Home furnishings wholesaler-distributors,4144 Personal goods wholesaler-distributors,"4145 Pharmaceuticals, toiletries, cosmetics and sundries wholesaler-distributors",415 Motor vehicle and parts wholesaler-distributors,4151 Motor vehicle wholesaler-distributors,4152 New motor vehicle parts and accessories wholesaler-distributors,4153 Used motor vehicle parts and accessories wholesaler-distributors,416 Building material and supplies wholesaler-distributors,"4161 Electrical, plumbing, heating and air-conditioning equipment and supplies wholesaler-distributors",4162 Metal service centres,"4163 Lumber, millwork, hardware and other building supplies wholesaler-distributors","417 Machinery, equipment and supplies wholesaler-distributors","4171 Farm, lawn and garden machinery and equipment wholesaler-distributors","4172 Construction, forestry, mining, and industrial machinery, equipment and supplies wholesaler-distributors",4173 Computer and communications equipment and supplies wholesaler-distributors,"4179 Other machinery, equipment and supplies wholesaler-distributors",418 Miscellaneous wholesaler-distributors,4181 Recyclable material wholesaler-distributors,"4182 Paper, paper product and disposable plastic product wholesaler-distributors",4183 Agricultural supplies wholesaler-distributors,4184 Chemical (except agricultural) and allied product wholesaler-distributors,4189 Other miscellaneous wholesaler-distributors,"419 Wholesale electronic markets, and agents and brokers","4191 Wholesale electronic markets, and agents and brokers",44-45 Retail trade,441 Motor vehicle and part dealers,4411 Automobile dealers,4412 Other motor vehicle dealers,"4413 Automotive parts, accessories and tire stores",442 Furniture and home furnishings stores,4421 Furniture stores,4422 Home furniture stores,443 Electronics and appliances stores,4431 Electronics and appliances stores,444 Building material and garden equipment and supplies dealers,4441 Building material and supplies dealers,4442 Lawn and garden equipment and supplies stores,445 Food and beverage stores,4451 Grocery stores,4452 Specialty food stores,"4453 Beer, wine and liquor stores",446 Health and personal care stores,4461 Health and personal care stores,447 Gasoline stations,4471 Gasoline stations,448 Clothing and clothing accessories stores,4481 Clothing stores,4482 Shoe stores,"4483 Jewellery, luggage and leather goods stores","451 Sporting goods, hobby, book and music stores","4511 Sporting goods, hobby and musical instrument stores","4512 Book, periodical and musical stores",452 General merchandise stores,4521 Department stores,4529 Other general merchandise stores,453 Miscellaneous store retailers,4531 Florists,"4532 Office supplies, stationery and gift stores",4533 Used merchandise stores,4539 Other miscellaneous store retailers,454 Non-store retailers,4541 Electronic shopping and mail-order houses,4542 Vending machine operators,4543 Direct selling establishments,48-49 Transportation and warehousing,481 Air transportation,4811 Scheduled air transportation,4812 Non-scheduled air transportation,482 Rail transportation,4821 Rail transportation,483 Water transportation,"4831 Deep sea, coastal and great lakes water transportation",4832 Inland water transportation,484 Truck transportation,4841 General freight trucking,4842 Specialized freight trucking,485 Transit and ground passenger transportation,4851 Urban transit systems,4852 Interurban and rural bus transportation,4853 Taxi and limousine service,4854 School and employee bus transportation,4855 Charter bus industry,4859 Other transit and ground passenger transportation,486 Pipeline transportation,4861 Pipeline transportation of crude oil,4862 Pipeline transportation of natural gas,4869 Other pipeline transportation,487 Scenic and sightseeing transportation,"4871 Scenic and sightseeing transportation, land","4872 Scenic and sightseeing transportation, water","4879 Scenic and sightseeing transportation, other"
1312 Insurance adjusters and claims examiners,11005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313 Insurance underwriters,7710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1314 Assessors, valuators and appraisers",3545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1315 Customs, ship and other brokers",2285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,45,0,20,0,0,0,0,0,25,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14 Office support occupations,287680,1040,865,860,0,70,0,0,75,0,0,0,100,80,20,570,45,45,340,0,255,90,185,185,3190,3190,2230,865,90,9495,2810,2045,770,1200,300,260,560,80,5485,760,3220,935,570,17755,1940,220,105,100,145,255,515,0,330,255,425,400,20,130,0,85,40,100,50,55,190,20,160,0,50,0,20,35,490,65,90,335,685,195,495,1195,1190,125,125,1105,185,55,60,270,145,255,145,1125,1020,105,635,20,90,300,25,200,555,265,140,50,55,45,1775,75,0,540,100,60,55,415,155,315,1545,145,175,290,145,285,110,395,1295,335,320,0,105,495,20,510,55,60,220,170,1900,320,75,970,425,45,25,50,860,420,370,70,1120,440,680,15625,200,200,255,255,1560,1420,100,45,2735,575,290,270,850,755,945,365,560,20,2665,1165,430,1075,4745,425,1125,1380,1810,1980,340,365,210,400,660,540,540,15855,4165,3585,265,315,865,495,365,760,760,1215,1095,115,2020,1640,140,235,1220,1215,140,145,825,615,85,130,640,395,245,2445,1435,1015,710,75,295,40,305,850,215,20,610,10835,460,390,70,290,285,40,25,0,3265,2525,735,1295,755,0,210,145,85,75,30,0,20,0,35,0,20,0
141 General office workers,149185,685,560,560,0,30,0,0,35,0,0,0,85,75,15,245,20,20,130,0,80,50,95,95,1740,1740,1345,335,55,5615,1690,1285,400,545,140,110,270,20,3385,530,1895,620,340,8215,655,95,80,50,65,35,155,0,105,60,165,160,0,80,0,75,0,95,40,55,90,0,80,0,45,0,20,25,310,30,50,225,330,35,295,490,490,25,30,535,65,30,40,155,35,120,90,585,520,65,295,0,45,95,0,150,215,70,55,35,35,15,1010,55,0,325,50,20,55,310,65,105,705,80,80,90,65,155,85,150,430,90,125,0,50,155,0,195,0,30,95,70,800,195,35,345,195,15,0,15,540,300,220,30,610,260,355,7050,100,95,85,90,745,680,50,0,1210,260,90,160,395,305,500,245,250,0,1160,470,175,515,2030,190,525,455,860,905,225,170,100,135,275,310,305,8880,2825,2435,200,195,545,310,235,370,370,725,635,90,1020,830,70,120,770,770,70,75,390,275,35,75,250,180,65,1215,720,495,330,40,115,20,155,380,55,15,310,4805,310,255,50,135,135,15,0,0,1410,1085,325,740,400,0,160,65,65,55,15,0,0,0,30,0,0,0
1411 General office support workers,87325,595,495,490,0,20,0,0,15,0,0,0,85,70,15,200,0,0,100,0,70,35,90,90,1565,1570,1235,295,35,4290,1250,955,295,425,130,50,225,20,2610,445,1395,470,300,5785,490,80,45,45,25,15,125,0,75,50,125,125,0,75,0,70,0,55,20,25,80,0,70,0,30,0,0,20,155,0,40,110,225,30,195,355,360,15,15,390,50,15,20,130,25,80,70,430,380,50,165,0,30,55,0,70,140,65,50,0,0,0,680,45,0,170,45,0,35,255,45,50,490,75,70,75,50,95,30,100,290,75,75,0,10,120,0,140,0,25,65,45,655,165,25,260,195,0,0,0,425,220,180,30,365,110,255,5160,75,80,75,75,510,465,40,0,920,200,80,85,340,220,390,175,210,0,805,290,150,370,1470,105,370,340,655,715,210,135,80,95,200,205,205,5270,1120,840,125,155,305,185,120,280,275,560,485,75,825,660,50,110,285,285,60,60,255,175,25,60,175,145,30,910,490,425,245,25,90,20,115,240,30,15,195,3790,230,205,25,135,135,0,0,0,1120,890,230,535,350,0,115,40,0,25,20,0,0,0,0,0,0,0
1414 Receptionists,55730,65,55,55,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,120,120,70,30,0,1300,430,330,105,115,0,55,45,0,745,80,480,150,40,1955,125,0,0,0,30,0,20,0,0,0,35,35,0,0,0,0,0,40,15,25,0,0,0,0,15,0,0,0,155,25,0,120,85,0,90,85,85,0,0,85,0,0,0,0,0,45,0,100,95,0,105,0,0,20,0,75,50,0,0,0,20,0,280,0,0,150,0,0,0,40,20,45,200,0,0,0,20,50,55,50,105,0,50,0,30,25,0,40,0,0,15,15,75,0,0,55,0,0,0,0,105,70,35,0,230,150,80,1610,15,15,0,0,165,145,0,0,250,55,0,70,50,65,85,55,30,0,325,160,20,145,525,85,130,100,210,145,0,30,0,10,75,85,85,3335,1695,1590,65,35,235,120,115,95,90,140,130,0,120,100,0,0,485,480,0,0,120,90,10,15,70,40,0,180,130,50,70,0,10,0,45,130,20,0,105,860,70,45,30,0,0,0,0,0,235,150,95,145,35,0,45,20,0,0,0,0,0,0,0,0,0,0
1415 Personnel clerks,4970,25,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,25,0,0,0,0,0,50,55,40,0,0,30,15,0,0,0,0,0,0,0,20,0,20,0,0,475,45,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,60,0,0,0,0,0,0,0,55,45,0,30,0,0,20,0,0,20,0,0,0,0,0,50,0,0,0,0,0,0,15,0,0,15,0,0,0,0,10,0,0,30,0,0,0,0,0,0,20,0,0,0,0,70,25,0,35,0,0,0,0,0,0,0,0,20,0,20,275,0,0,0,0,75,75,0,0,45,0,0,0,0,15,25,0,0,0,0,0,0,0,35,0,20,0,0,40,0,0,0,25,0,0,0,275,0,0,0,0,0,0,0,0,0,25,20,0,75,70,0,0,0,0,0,0,15,15,0,0,0,0,0,125,100,25,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,45,40,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416 Court clerks,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142 Office equipment operators,20015,85,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,85,0,285,65,40,20,55,0,25,20,0,165,0,30,80,60,1540,175,0,0,10,0,0,35,0,30,45,40,40,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,15,0,0,290,290,0,0,85,0,0,0,0,0,60,0,110,110,0,55,0,0,15,0,0,30,25,0,0,0,0,70,0,0,30,0,0,0,30,0,0,90,0,0,30,0,40,0,25,210,60,45,0,0,85,0,25,0,0,0,10,185,25,0,115,30,0,0,10,25,0,10,0,75,50,25,1085,15,15,0,0,115,90,0,0,265,65,50,0,125,15,20,20,0,0,180,110,25,40,305,45,50,85,130,125,0,25,20,0,55,55,55,1130,70,50,0,0,55,25,25,55,60,60,55,0,290,260,0,0,40,40,0,0,90,75,0,0,55,0,45,225,135,95,65,20,25,0,25,125,75,0,45,1340,0,0,0,15,15,0,0,0,290,235,50,85,50,0,0,15,0,0,0,0,0,0,0,0,0,0
1422 Data entry clerks,19155,85,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,85,0,280,65,40,20,50,0,25,25,0,165,0,25,85,55,1380,180,0,0,10,0,0,35,0,30,40,40,35,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,15,0,0,150,150,0,0,85,0,0,0,0,0,65,0,105,105,0,50,0,0,15,0,0,25,20,0,0,0,0,75,0,0,30,0,0,0,25,0,0,90,0,0,30,0,35,0,20,205,60,45,0,0,85,0,25,0,0,0,10,185,25,0,115,30,0,0,10,25,0,10,0,65,55,15,1075,15,15,0,0,100,80,0,0,260,65,50,0,120,15,20,15,0,0,180,110,25,40,305,45,50,80,125,125,0,20,20,0,55,50,50,1120,75,50,0,0,55,25,30,60,60,65,60,0,290,260,0,0,40,40,0,0,85,75,0,0,55,0,45,225,130,85,60,15,20,0,25,120,80,0,45,1325,0,0,0,15,20,0,0,0,290,240,50,80,45,0,0,15,0,0,0,0,0,0,0,0,0,0
1423 Desktop publishing operators and related occupations,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143 Financial, insurance and related administrative support workers",88660,255,215,215,0,40,0,0,40,0,0,0,0,0,0,285,10,15,180,0,145,40,90,90,995,995,595,385,15,3400,975,640,340,565,140,125,250,55,1870,200,1270,230,165,7200,1040,100,15,35,60,205,280,0,190,150,195,180,0,40,0,10,30,0,0,0,70,0,65,0,0,0,0,0,175,30,40,110,340,155,185,365,370,95,95,365,80,20,20,35,100,60,40,390,355,40,295,15,40,190,0,30,250,115,80,15,20,25,625,25,0,180,30,35,0,70,60,200,675,60,70,150,75,90,30,205,560,180,120,0,30,205,0,265,45,35,95,95,790,100,30,480,115,30,0,25,285,115,135,40,375,115,260,6940,85,85,150,155,675,620,35,25,1100,240,145,100,295,325,420,100,300,15,1275,565,225,490,2220,195,530,750,740,875,95,170,80,225,300,140,140,5455,1180,1020,60,95,265,160,105,305,305,400,380,20,655,530,60,70,385,385,70,75,350,255,35,55,320,185,135,985,565,420,270,15,130,0,110,270,35,0,220,4240,140,125,20,125,130,20,10,0,1515,1175,345,410,255,0,45,65,15,0,0,0,0,0,0,0,0,0
1431 Accounting and related clerks,55170,210,185,185,0,20,0,0,20,0,0,0,0,0,0,165,15,10,100,0,75,25,50,55,680,680,425,245,10,2645,765,510,255,360,100,105,115,35,1530,165,1065,170,135,5635,805,95,15,25,45,185,190,0,110,145,180,170,0,30,0,0,20,0,0,0,55,0,55,0,0,0,0,0,145,25,20,105,240,100,135,295,295,75,75,290,65,15,20,20,80,55,40,285,265,15,225,0,30,155,0,20,170,70,65,0,15,15,470,0,0,135,20,35,0,35,25,175,610,55,60,150,65,75,25,180,430,120,105,0,30,155,0,240,40,0,90,90,540,25,20,345,95,30,0,20,215,105,85,30,335,105,230,5890,80,80,130,135,520,470,30,20,995,215,135,95,245,300,340,85,240,0,1100,480,170,455,1865,160,460,630,620,735,75,130,65,185,275,115,115,4370,1035,885,55,90,245,145,100,250,250,335,315,20,515,405,55,60,320,315,60,55,245,185,25,30,235,135,100,700,405,290,210,15,100,0,85,230,20,0,200,3160,90,75,15,110,105,0,0,0,1195,930,265,255,140,0,45,50,15,0,0,0,0,0,0,0,0,0
1432 Payroll clerks,13405,50,25,25,0,0,0,0,0,0,0,0,0,0,0,120,0,0,85,0,75,0,35,35,195,195,110,90,0,655,155,80,70,200,40,0,130,20,300,30,185,55,30,1300,195,0,0,0,15,10,85,0,60,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,10,0,90,45,40,55,55,0,0,60,20,0,0,0,15,0,0,105,85,20,65,0,0,30,0,0,80,45,0,0,0,0,130,0,0,40,0,0,0,25,0,15,65,0,0,0,0,20,0,30,70,35,0,0,0,25,0,20,0,0,0,0,230,65,15,130,20,0,0,0,40,0,15,0,20,0,0,650,0,0,15,15,85,85,0,0,75,0,0,0,30,25,70,0,60,0,120,40,45,35,180,20,40,75,45,75,0,20,15,0,0,25,25,845,120,110,0,0,0,0,0,20,25,40,40,0,130,115,0,0,65,65,0,0,90,55,0,0,70,30,0,230,120,105,30,0,15,0,0,0,0,0,0,755,0,0,0,20,20,0,0,0,290,220,70,115,75,0,0,15,0,0,0,0,0,0,0,0,0,0
"1434 Banking, insurance and other financial clerks",13190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,0,0,0,0,0,0,0,0,0,0,0,85,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,25,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435 Collectors,6890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,65,45,0,60,25,0,0,0,0,0,0,0,35,0,20,0,0,180,25,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,35,35,0,0,20,0,0,0,20,0,0,0,0,0,40,40,0,0,120,0,0,40,50,65,0,0,0,35,0,0,0,135,15,15,0,0,0,0,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,30,25,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0
